一种集成类层次和系统层次的面向对象软件复杂性度量集	分析了面向对象软件类级别的度量CK和Li方法以及系统级别的度量MOOD方法,并结合面向对象技术的特性用Weyuker度量评价标准对这些方法固有的缺陷和不足进行了分析.在此基础上,结合CK,Li和MOOD方法的优点提出了较为全面的综合考虑类级别和系统级别的面向对象程序的度量集,称之为ISCM(integrated software complexity metrics).此度量集可有效地弥补CK,Li和MOOD方法的不足,从而优化度量结果.
基于软件生命周期的软件可靠性度量选取与应用	从软件可靠性对软件质量的影响入手,依据IEEE982.1-2005,将软件可靠性度量与软件生命周期相结合,提出了软件生命周期各个阶段的可靠性度量选取原则.同时分析了其中6个软件可靠性度量的使用方法与作用,并结合实际项目的使用经验,对其进行了详细的说明,探讨了如何在软件生命周期的各个阶段使用可靠性度量,以提高软件质量.
一种基于并发的BPEL控制流模型的分析及验证	为了更好地对组合服务的控制流进行分析及验证,提出了一种基于并发的BPEL控制流模型.首先给出了该模型的定义,并通过把BPEL中选择结构的控制流转换为具有相同语义的并发结构控制流来实现对该模型结构的简化.在此基础上,给出了3个与并发模型密切相关的属性:无死锁性、意义完全性及无冲突性的定义,并分别讨论了这3个属性的验证方法及其意义.最后,通过一个组合服务实例证明了该模型及验证方法的有用性.
基于变异思想测试OWL-S工作流	Web服务因其强大的集成能力而受到广泛重视.单个Web服务提供的功能通常是有限的,因此实际应用中需要对网络上分布的Web服务进行组合以满足用户需求,这种组合的方法为Web服务测试带来了新的挑战.采取变异的思想对Web组合服务进行测试,基于OWL-S文档中提供的关于组合流程的信息设计了15种变异算子,在此基础上给出了测试系统框架,详细分析了变异测试的步骤和部分功能部件实现的思想.文章的最后通过一个例子分析变异体是如何生成的.
浮点乘加部件的自动化形式验证	浮点运算部件的功能验证是处理器设计验证中重要的一环.相对于传统的模拟仿真方法,形式化方法具有验证完备且时间短的优点.给出了一种浮点乘加部件的形式化验证方法.该方法基于BDD和*PHDD,将设计分为3部分多种情况分别验证.其优点在于自动化程度高、划分粒度粗、可广泛适用于工业级设计.该方法已应用于龙芯3A浮点乘加部件的验证,验证结果显示出该方法具有良好的时空复杂度.
一种基于移动自组网的故障申告协议设计	在深入分析野外或战时环境下,远程诊断装备故障并传输故障诊断信息的特点和需求,基于MANET网络,选用RPGM移动模型,采用分簇算法,设计了故障申告协议FDP(Failure DeclaringProtocol based on MANET).详细描述了协议的过程,并设计了协议报文格式.仿真实验表明,FDP协议能够及时快速地传递故障信息,有效提高网络通信的可靠性,减少了故障信息的通信范围,降低了通信量,从而较好地适应野外或战时环境下的网络特点.
基于改进Petri网的可信软件模型验证和测试研究	软件被广泛应用到安全关键领域,这对软件可信性的验证和测试提出了严苛的要求.形式化方法以其严格的数学基础保证软件系统的正确构建.Petri网利用库所和变迁支持异步、并发、分布式系统建模,但是缺少对库所和变迁类型的描述,不能满足软件系统复杂的具体行为特征.模型检验工具具有自动化验证和反例生成功能,但是调试和建模能力不够.文章扩展Petri网以更好的支持软件系统的行为建模和分析,建立模型和验证工具的自动化转化机制,对软件系统进行模型检验,利用反例功能获得失效场景路径,指导测试用例生成,最后给出了定时器示例和机载发动机软件的典型实例应用.
域间路由系统协同安全检测技术研究	基于BGP协议的域间路由系统的安全制约着整个Internet的互联.传统的安全检测方法都是从单个节点出发,通过部署检测系统来加强自身的抗欺骗能力,不能保证整体安全性.提出了多ISP协同安全检测方法,可以拓展安全检测的覆盖范围,并提高安全检测的准确性.引入了检测联盟的概念和组织形式界定了协同范围,在联盟内部采用有限共享知识库和路由表的方式实施检测;各个成员实现跨越检测和互相认证,设计了基于投票认证的方法对有冲突的异常判断进行解析;最后还针对异常展示设计并实现了可视化算法.实验表明,设计的协同检测系统能更加有效地发现路由异常,为网络安全管理提供很好的支持.
风机故障监测诊断系统中的通信交互实现	基于振动信号分析方法的风力发电机故障诊断系统,能有效地降低风力发电机的维护成本,提高故障诊断效率.一个能够远程监控、易于操作、无需特定故障诊断软件的风机故障诊断系统能将故障诊断变得简单易行.故障诊断过程中产生的海量数据以及进行远程配置查看的通信问题制约着系统的进一步发展,旨在解决其中主要模块间的通信问题,包括利用SPI协议实现系统配置和快速海量数据传输,构建系统各个模块间的通信体系,实现远程监测、配置和控制,并利用完成后的风机故障监测诊断系统在实验和实际环境下进行了验证.
基于堆栈分析的缓冲区溢出漏洞检测方法	分析了进程从开始运行、函数调用一直到进程结束整个过程中函数堆栈的变化情况,研究了缓冲区溢出发生的条件,在Linux下实现了一个缓冲区溢出漏洞攻击程序和漏洞扫描程序.缓冲区溢出漏洞攻击程序利用缓冲区溢出漏洞非法获取了系统超级用户权限,而漏洞扫描程序主要对库函数strcpy()存在的缓冲区溢出漏洞进行了模拟攻击,倘若检测到攻击成功,则说明系统存在安全漏洞.
WSNs中节点能耗分析与测试	无线传感器网络(WSNs)中的节点通常采用电池供电,因此无线传感器网络的节能设计一直都是研究的重点,而对节点自身的能耗进行分析和测试,更是进行能量有效的协议和算法设计的基础和关键.分析了无线传感器网络中基于簇的数据传输的能耗,给出了簇头节点和成员节点的能耗模型,同时设计了一种传感器节点能耗测试方法,对簇结构中节点的能耗进行实测,并将结果与理论模型的输出值进行比对,实验结果验证了理论模型的正确性.此工作可以为无线传感器网络能量有效性相关的研究提供参考和依据.
一种P2P流特征提取方法	识别网络流的特征对网络的可信性和可控十分重要.传统技术上,一般采用TCP/UDP的默认端口来识别每个应用程序的方法变得越来越不准确了.特别是P2P软件的流行,使得识别其特征并利用其特征来进行网络流量控制十分重要.提出了一种利用关联规则挖掘技术从流量载荷中提取P2P特征码的方法并加以实现,实验结果表明这种方法能有效地提取特征.
支持ISO15765的FlexRay/CAN网关的研究与设计	汽车网络具有多协议并存的发展趋势,网关将是其重要组成部分.设计了支持汽车故障诊断标准ISO15765的FlexRay/CAN网关的协议栈,对协议栈设计最为关键的内存管理、定时器管理、出错处理机制等进行了研究,并在网关协议栈基础上提出了网关硬件和软件设计方案,为多协议并存的汽车网络中对汽车进行故障诊断的应用提供了解决方案.
测试用例集的双优排序研究	Web测试集排序技术是在满足一定的测试覆盖标准下,对测试用例进行择优排序,从而快速获取最优符合测试目的的测试用例,大大提高测试检错效率.提出了一种双优排序策略,对基于用户会话的Web测试集进行排序,并提出了相应的评估方法以及双优排序算法.最后,通过一个小型Web程序,证明算法的有效性.
基于BHO技术的数字版权保护系统的研究与设计	为了限制PDF文档下载后因二次传播造成的版权侵害,提出了一种基于BHO技术的动态数字版权保护方式.该方案将用户的特征信息添加入加密后的PDF文档,并通过本地插件解密,达到更好保护数字版权目的.在介绍BHO技术的基础上,详细地介绍了基于BHO技术的数字版权系统的工作流程和架构.
关于PDF文档加密方法的研究与应用	传统的PDF内部口令加密机制具有繁琐、认证方式单一的缺点.为了弥补这一不足,通过剖析PDF格式的结构和语法,探究Acrobat标准加密方式的机制和原理,总结出PDF文档加密的一般流程.并在此基础上提出一种新的加密机制,将解密方的本地用户信息作为参数融入到认证信息中.同时设计并实现了一个基于网络环境下的PDF数字版权系统,该系统可以在Acrobat外部对文档进行高效灵活地批量加密.
Acrobat插件在PDF安全中的研究与应用	对于PDF文档保护,用户通常只要输入密码就可以打开加密的PDF文件,安全性不高.为了增强保护,通过了解PDF结构和探究Acrobat加、解密,得出PDF解密原理.在此基础上,采用加密与用户授权二重保护,并制作解密插件来完成授权认证与密钥生成.用户安装解密插件后,避免了每次打开文件时都要输入密码,使得PDF文档版权保护更加安全、便捷.
三维片上网络测试的时间优化方法	三维集成电路具有比传统的平面集成电路更高的性能.在三维集成电路上进行有效的测试架构设计和优化技术可以减少集成电路的测试代价.提出了一种三维片上网络测试的时间优化解决方案.首先根据封装前的IP核测试时间,为各层芯片选择合适的IP核,使得每层芯片上的IP核总的测试时间最接近;再利用整数线性规划和随机舍入的方法,在总的数据位宽限制下,再次为每层芯片分配合适的TAM数据线宽度,进一步减小各层芯片上IP核的测试时间.在ITC02标准下得到的实验结果可以看出,3DNoC的测试时间与2DNoC的测试时间相比有了大幅度的降低.
基于有线长链解决传感器网络的能量空洞	研究了"能量空洞"现象,基于环模型,通过在网络中添加少量有线长链来缓解能量空洞,延长网络的生命周期.在环C2(环C2是半径为r2和r1的圆形重叠区域)内添加一些与sink直接相连的有线长链,将环C2内的部分数据通过有线长链向sink直接传送,从而降低了靠近sink节点的能量消耗.理论分析和仿真实验表明,该方法能够极大地延长网络的生命周期.
稻田水分传感器网络节点设计与实现	设计了一种能远距离操作与控制、低成本的无线频域水分传感器WFMS.该传感器根据Hilhorst提出的基于频域测量原理而设计,集成了土壤水分和水层深度测量功能,可以进行无线计算和传输,尤其适合在稻田水分精准监控管理中进行应用.该传感器包括传感器采集模块、处理器模块、通信模块和供电模块四大部分.传感器标定实验表明,本传感器在稻田土壤含水量30%以上到8cm水层深度范围内,对土壤水分含量测量误差不超过5%,对1～8cm水层深度测量误差不超过0.5cm.传感器成本降低至国内类似组合产品的20%左右.
一种无线传感网络能效性自适应稀疏测量方法	无线传感网络中无线传感节点由电池供电,能量有限.而无线传感网络目标跟踪应用中,只有部分传感节点需要执行测量任务,测量过程具有稀疏性.针对以上特性,这里提出一种新的基于声音信号的能量有效的自适应稀疏测量方法.采用径向基函数神经网络改进粒子滤波算法,对目标进行定位跟踪,提高目标跟踪精度;采用马氏距离作为判据进行网络测量节点选择;根据估计目标状态,推导预测定位精度,并利用预测定位精度设计自适应测量方法.实验结果显示,采用径向基函数神经网络改进粒子滤波算法,提高了目标定位精度和跟踪过程稳定性,自适应稀疏测量方法能有效节省网络能耗.
地面对无线传感网节点天线特性影响的研究	基于天线理论中镜像原理,地面会影响它附近的无线传感器网络节点天线特性.根据电磁场原理,对地面上节点天线的辐射场方向性图进行了仿真分析.结果表明,当节点天线置于地面上一定高度范围内时,地面影响导致天线最大辐射方向发生改变,从而导致节点间通信质量下降甚至可能引起通信链路中断,合理设置节点距离地面的高度,可使地面对天线辐射场方向性的不利影响大大降低.最后将仿真结果应用到农田监测环境中.
基于微粒群优化的有向传感器网络覆盖增强算法	覆盖作为无线传感器网络监测中的基础问题反映了无线传感器网络的感知服务质量.在分析节点主感知方向可调模型的基础上,提出了一种微粒群优化的有向传感器网络覆盖增强算法.该算法针对节点主感知方向设计微粒适应值函数和种群进化策略,以区域覆盖率为优化目标,通过微粒群优化有效调整传感器节点的主感知方向,从而达到有向传感器网络的覆盖增强.实验验证了算法的有效性.
虚拟力引导蚁群算法的WSN全局控制链路实现策略	在具有移动特性的无线传感器网络中,其无中心分布式特性导致无法对整个系统进行可控与管理,而对系统可控性要求是进一步使系统安全可信的基础,对系统全局的管理也是统一调度的前提.针对以上矛盾,提出基于多射频多信道的全局控制策略,该策略将控制链路与覆盖问题结合,在将覆盖控制归结于一个多目标非线性规划问题的前提下,用虚拟力结合蚁群优化算法实现获取实时更新的控制链路,从而建立了可靠的全局控制链路,实现了分布式网络系统的全局控制.仿真实验表明,该策略在满足节能与覆盖控制要求前提下,能够实现建立良好控制链路,对解决问题有着良好的收敛性与适应性.
基于锚节点选择的无线传感器网络定位算法	针对无线传感器网络定位系统中节点随机分布及锚节点数量有限而影响定位性能.在传统的DV-Hop定位算法基础上提出并分析一种基于锚节点选择的无线传感器网络定位改进算法.首先,根据距离矢量路由技术获得节点到锚节点间的距离.然后,选取合适锚节点进行初始位置估计,并进行位置优化.最后,将其升级为锚节点从而提高锚节点密度.仿真结果表明该算法与传统的DV-Hop定位算法相比定位精度有很好的改善,具有一定的可用性.
一种基于线性网络编码的传感器网络广播认证协议	广播通信的安全性是传感器网络中极具挑战性的安全问题之一.线性网络编码作为一种简洁高效的数据编码方法,可以提高网络吞吐量并保障网络的健壮性.为了改善网络广播认证效率,基于线性网络编码机制,结合同态签名技术,首先构造了一个同态网络编码签名方案,重点研究了该签名方案在广播通信中的应用,构造了一个适用于传感器网络的广播认证协议.性能分析表明该协议具有较高的安全特性与通信效率.
BEACO:WSN中负载均衡的蚁群优化算法	在无线传感器网络中,蚁群算法构建的路由容易出现能量洞,影响网络的寿命和整体性能.所以提出了BEACO算法.主要思想是将下一跳的选择抽象成为基于最短路径和最小费用流的组合规划问题.同时,Pheromone素的更新以及挥发数量都参考了下一跳的能量,能量较少的节点被选择成为下一跳的可能性就会变小,这样就能保证该节点的存活,即网络的完整性,从而延长生命周期.实验证明,相比较其他蚁群算法的而言,BEACO延长了网络的生命周期同时降低了数据的丢包率.
异构传感器网络的一种可调节的拓扑控制算法	在无线传感器网络(WSN)的拓扑控制问题中,良好的拓扑结构能够提高路由协议和MAC协议的效率,但是WSN易受外界环境的影响,所以需要设计拓扑结构也能随着环境的变化而变化.而以前的拓扑结构大部分都是固定的,它们的缺点是不能适合环境的变化,并且已有的可调的拓扑结构都是针对同构WSN.针对该问题,提出了一种适用于异构WSN的可调的拓扑控制结构ATCH,该算法使得节点可以独立地调节拓扑结构,并且允许节点有不同的信道损失指数.通过证明和仿真实验显示,算法构造的拓扑图在保证网络连通的同时,能够很好的在能耗最低路径和低节点度之间进行调节.
基于无线传感器网络的管道检测精确定位	为了对大范围的工业管道检测装置进行精确定位,采用无线传感器网络,在工业管道外布置磁传感器模块来测量管道检测装置的磁信号.每个磁传感器模块由磁传感单元、处理单元、收发单元、电源单元等功能模块组成.磁传感器模块的测量数据由无线传感器网络传送到处理中心.处理中心依据无线传感器网络发回的磁信号数据,由磁定位算法计算得到管道检测装置所处的精确位置,从而实现管道检测位置的精确定位.
无线传感器网络的格型拓扑可靠性分析	无线传感器网络应用于环境监测任务时,为了得到可靠的监测数据,必须合理部署传感器节点.针对地势平坦的环境,对对称格型拓扑的无线传感器网络的可靠性进行建模.把信息的可靠性划分成信息获取可靠性和信息传输可靠性两部分分别建模,综合考虑网格形状、传感器节点间距、网络调度等因素,以提高可靠性同时降低成本为优化目标,提出优化的网格部署方案.
多媒体传感器网络中基于多视觉信息的被动目标定位算法	目标定位是无线传感器网络应用研究中一个重要而有意义的问题,由于被动目标与信标间无主动通信联系,以及摄像机节点本身传感模型的方向性和区域性,使得传统的定位算法并不适用于新兴的多媒体传感器网络.提出了一种多媒体传感器网络中基于多视觉信息的被动目标定位算法,由发现目标的若干个摄像机节点自组织形成簇,利用单目视觉成像模型,获取目标的上下两点在定位平面的坐标后建立在统一世界坐标系下的直线表达式,簇头节点融合簇内所有直线方程,建立最小二乘意义下的代价函数,令其取最小值从而获得目标的准确位置坐标信息.最后通过实验验证了本算法比仅用单摄像机节点直接定位能够获得更高的定位精度.
无线传感网中能量高效的目标跟踪算法研究	针对无线传感网现有跟踪算法精度低、能耗高等问题,研究一种能量高效的目标跟踪算法.该算法提出基于Voronoi图的节点休眠调度机制,在节约能量的同时保证监测区域的网络覆盖质量.然后分析节点间的位置拓扑关系对定位精度的影响,并通过合理选择信标节点实现目标的定位跟踪.仿真结果表明,该算法在能量效率、跟踪精度与稳定性方面表现出较好的性能.
一种基于自适应半径调整的无线传感器网络覆盖控制算法	在无线传感器网络中,在使用合适的覆盖控制算法、保证一定覆盖性的前提下,使一些节点的传感节点按照策略休眠,对延长网络生存时间有重要意义,为了有效地进行节点的覆盖控制设计了节点自适应传感半径调整算法AASR(adaptive adjustment of sensing radius),使节点为自已选择合适的覆盖范围.从调整效果、能量消耗和覆盖冗余度几个方面对算法进行了模拟实验和分析,仿真结果表明,AASR能够有效提高节点生存时间,减少能量消耗,提高覆盖率.
多媒体传感器网络中一种多路径数据传输机制	提出一种多媒体传感器网络中的多路径数据传输方法.综合考虑传输时间、链路剩余能量及传输速率等因素,通过元数据包的探寻,建立3类路径.实验表明,该方法在丢包率、传输实时性等方面均表现出良好性能.
基于加权Voronoi图的分布式无需测距节点定位算法	针对无线传感器网络定位的精度问题,提出一种基于加权Voroni图的无需测距的分布式定位算法(weighted Voronoi diagram based localization algorithm,WVL).对待定位节点接收到的来自锚节点的信号强度(RSSI)进行从大到小的顺序排序,并将这些一跳锚节点的权值赋值为相对应的RSSI值.利用节点的一跳邻居和二跳邻居表将集中式计算转换为分布式计算,分别计算锚节点的W-Voronoi图,求这些图的交集后再取交集的质心,即可得未知节点的位置参数.通过仿真对比基于W-Voronoi图和Voronoi图,以及加权质心定位算法,仿真结果证明基于W-Voronoi图的算法精度更高.
无线传感器网络应用系统最新进展综述	无线传感器网络是由大量小型、低成本的传感器节点组成的多跳无线自组织网络,主要用于采集和传播环境数据.近年来,无线传感器网络已经应用在环境监测、医学研究、军事和日常生活等多个领域.对无线传感器网络应用系统的最新进展进行综述,以应用系统的研究机构、目的、部署时间、路由方式、节点类型、数据采集频率等为出发点进行了详细介绍,并对各应用系统进行分析对比,进而总结了现阶段无线传感器网络应用系统存在的问题,最后展望了今后的发展方向.
基于带Mobile Agent的无线传感器网络的分簇算法	相对于传统方式的无线传感器网络结构,带Mobile Agent(MA)的无线传感器网络(sensornetwork with mobile agent,SENMA)具有更高的能量效率和更长的网络生存时间.设计了一种针对SENMA的分簇算法:依据节点之间的位置关系将节点分为多个簇并选举出簇头节点,每个簇中,簇成员不与簇头进行通信,由簇头将监测数据回传至MA.实验证明这种算法能较好地平衡节点负载,缓解因节点失效导致的网络性能衰减.
无线传感器网络中的多Sink节点的放置问题	在诸如森林火灾监测等对时间敏感的无线传感器网络(WSN)应用系统中,所允许的最大消息传递延迟必须限制在可接受的范围内.通过使用多个sink节点不但能降低消息传递延迟,而且能有效降低通信中的能量消耗.首先为WSN中的多sink节点放置问题建立了优化模型,进而设计一个两阶段的混合智能优化算法:第1阶段使用蚂蚁算法解决给定多sink节点部署方案下的普通节点与sink节点间的关联问题;第2阶段使用遗传算法解决部署方案的寻优.最后,通过与随机优化算法的仿真对比,表明本文方法具有一定的可行性.
传感器网络中基于自动校准的长周期时间同步算法	针对现有时间同步协议在能耗和通信负载方面存在的不足,提出了一种周期同步和自动校准相结合的时间同步算法SLTS.该算法的周期同步采用预告消息机制来实现,而自动校准则是在周期同步的间歇期间,各节点根据晶体振荡器的频率特性来修正自己的逻辑时间,尽可能与标准时间保持一致,从而延长周期同步的时间间隔.实验结果表明SLTS算法可以在保证用户精度需求的前提下大幅降低同步算法的执行频率,在能耗和通信负载方面具有较好的性能.
虚拟信标节点:一种提高定位精度的新机制	如何提高定位精度是无线传感器网络节点定位的核心问题之一.定位机制根据在定位过程中是否需要测距可分为基于距离的定位机制与距离无关的定位机制.其中距离无关的定位机制由于具有低成本、受环境因素影响小等优点而得到研究者的普遍关注.提出一种新概念:虚拟信标节点.基于此给出一种可提高一类距离无关定位算法定位精度的新机制,并以改进APIT算法为例说明该机制.仿真结果表明,与APIT算法相比,改进算法在定位精度上得到较大提高.
随机分布下有向传感器网络强部署策略	针对网络部署要求,指出当前存在的有向传感器网络部署方案存在覆盖过高估计问题,提出有向传感器网络强部署方案,并在此基础上进行理论分析,计算出达到部署质量所需要的节点个数.仿真结果表明,在随机部署条件下,实验所得到的实际部署质量与所要求的部署质量单重覆盖的最大误差为0.0087.这说明采用强部署方案分析推导出的部署节点个数与部署质量之间的关系与实验结果相吻合.该结果可以广泛应用于有向传感器网络规划、节点调度等领域中.
一种适用于动态环境的改进RSSI定位方法	定位问题是无线传感器网络研究的关键性问题之一,在一些多径效应明显的环境中由于无法获取准确的路径衰落指数,导致RSSI定位方法的误差较大.在RSSI定位算法的基础上,提出了一种动态路径衰落指数获取算法,该算法利用信标节点间的距离和RSSI值来获取当前环境下信标节点间通信的路径衰落指数,并用它进行距离估算,从而提高了算法对环境的适应性.实验结果表明,在同样的环境下该算法定位精度优于RSSI定位算法.
一种基于RSSI的车载WiFi相遇时间预测方法	随着WiFi技术的普及,在移动车辆上使用路边AP进行数据通信变得越来越容易.使用车载WiFi通信有一个关键问题是如何选择最优的AP.针对该问题,提出了一种通过监测AP接收信号强度RSSI的变化趋势来预测车辆与AP相遇时间的算法.车载WiFi通过预测不同AP的相遇时间选择预测时间较长的AP.实验分析表明,在确定无线电信号衰减因子的情况下,通过多次采样可以减小误差,相遇时间预测结果的准确性较高.算法提高了平均连接时间,减少了切换次数,增强了通信稳定性.
基于低轮值不可靠无线传感器网络的数据收集加速机制研究	为了最大限度地延长无线传感器网络的工作时间,网络中的节点需工作在低轮值模式下.由于工作于低轮值模式的节点大部分时间都处于睡眠状态,为了发送数据,节点需要等待较长的睡眠延时.当网络规模变大后,数据递交延时将变得非常大.另外,无线通信链路的不可靠性又使得递交率降低的同时进一步增加了递交时延.针对不可靠低轮值无线传感器网络所具有的特性,综合考虑了不可靠链路和低轮值的影响,给出了纠删编码在多条路径上的分配策略,从而在保证能量效率和较高递交率的前提下极大地减少了递交时延.仿真分析表明提出的算法以递交率轻微降低的代价获取了递交时延的显著下降.
一种基于位置和拓扑控制的无线传感器网络路由算法	现有无线传感器网络路由选择时仅参考节点的位置信息,没有充分考虑节点的当前能量、曾经的数据传输历史和当前的拓扑结构等信息,从而极易造成节点能量消耗不均衡问题.提出了一种基于地理位置信息的路由与拓扑控制结合的算法CWTCLR(combined with the topology control location-based routing),充分利用节点的位置信息、当前能量、数据传输历史和当前网络拓扑结构信息,采用了分布式、基于局部网络状态信息的路由决策机制.仿真结果表明路由代价较小,具有良好的稳定性和扩展性、非常适合WSN无中心控制、网络规模大等特点.
高密度且信号涵盖范围不规则的WSN广播算法研究	广播在无线传感器(WSN)协议中有着广泛的应用,但简单泛洪广播将带来广播风暴问题,在节点稠密的网络中尤为严重.借鉴DCB(double-covered broadcast)算法的节点双重覆盖思想,提出适合在节点高密度且信号涵盖范围不规则无线传感器网络的改进广播算法,简称为SDCB(sensor double-covered broadcast)算法.算法考虑在节点间不对称链路存在情况下,有效利用局部邻居节点信息减轻广播风暴,使广播有效进行,同时考虑低能量节点的处理来平衡网络耗能.最后在NS2平台上对SDCB算法进行仿真,并与DCB算法进行分析、比较.仿真结果表明,SDCB算法有较高的广播送达率、较低的节点转发率以及较低的广播时延.
无线传感网多Sink负载均衡路由协议	大多数无线传感网络应用中,传感节点将所采集的数据传输到距离最近的汇聚节点(Sink),从而形成"多对一"的汇聚型传输.如果节点持续向Sink节点发送数据,由于传感节点产生和多跳传输转发数据分布的不均衡性,普遍采用最近Sink(nearest sink,NS)导致部分区域节点负载过重能量耗尽,整个网络分割,缩短网络寿命.为了延长网络寿命,在多Sink情况下提出一种基于最近Sink机制的启发式负载均衡路由协议.此算法不仅考虑Sink间均衡,同时考虑局部区域负载均衡.仿真结果表明本算法网络寿命大大优于同类算法.
一种针对资源受限应用的改进PMF-FFT捕获方法	无线传感网中节点普遍受资源、成本的限制,使得节点间通信受计算复杂度和载波频偏的影响.传统的部分相关和FFT分析(PMF-FFT)捕获方法满足不了资源受限的要求.提出一种改进的PMF-FFT捕获方法(IPMF-FFT),通过时分复用FFT运算减少FFT点数从而节省资源,并对其捕获的抗噪声性能、抗频偏能力以及资源消耗进行分析.通过仿真结果看出在抗噪声、抗频偏能力相同的基础上,提出的IPMF-FFT捕获方法比传统PMF-FFT方法减少了大量的FFT点数,节省了资源.
延迟容忍移动无线传感器网络中面向城市区域的路由协议	人类运动的特殊性使基于简单运动模型的DTMSN路由协议在人类环境中并不适用.为此提出了一种面向城市区域的路由协议(UOR).该协议首先把传感器节点划分传输等级,接着根据当前时间和节点与Sink节点的具体相遇时间计算最高等级节点的通信概率,而后根据传输等级和通信概率进行数据消息的路由传输.为优化复本管理,UOR引入消息的优先级和生存时间(ST)共同决定队列中消息传递的优先顺序和丢弃原则.仿真分析表明,与现有策略相比,UOR协议能以较低的数据传输能耗和传输延迟获得较高的数据传输成功率,并且具有相对较长的网络寿命.
无线多媒体传感器网络蚁群路由算法研究	对蚁群路由算法在无线传感器网络中的应用进行了调查,给出了一种基于基本蚁群路由算法的无线多媒体传感器网络的QoS路由算法,并通过仿真实验研究了前向蚂蚁数量及网络节点数量对算法性能的影响.为了提高算法性能,将前向蚂蚁数量引入到信息素挥发因子中,以减少算法对前向蚂蚁数量的依赖.同时引入基于地理位置已知的前向邻居节点集的概念对算法进行改进,以解决基本蚁群路由算法初始化问题.仿真结果表明改进后的蚁群路由算法能够有效提高算法性能.
基于定向天线的非对称无线自组网中MAC协议的研究	在采用全向天线的节点与定向天线的节点混杂的非对称网络中,传统定向MAC协议将带来新的"聋"问题和隐藏终端问题.针对这些问题,设计了NCDMAC(nested circular directional MAC)协议.在该协议中,全向节点采用多跳RTS-CTS,定向节点采用循环DRTS,定向天线嵌套旋转两周,以交换握手帧.ns2模拟仿真显示,NCDMAC协议在增加一定通信时延的情况下,能够解决非对称网络下的"聋"问题和隐藏终端问题,并带来比Multi-hop MAC和Circular MAC协议更大的网络吞吐量.
一种突发性链路感知的自适应链路质量估计方法	高效、准确、实时而又稳定的链路质量估计是保证无线传感器网络上层协议性能的基础.针对复杂网络环境下高度动态变化的突发性链路,结合被动侦听和主动探测机制提出了一种突发性链路感知的自适应链路质量估计方法EasiLQE.节点通过周期性的发送控制分组,采用长周期主动探测机制探测链路的质量;同时,节点被动侦听RSSI均值,当低于某一阈值时,触发短周期链路质量探测过程.最后节点使用基于误差的滤波器(error-based filter,EF)估计链路在未来一段时间内的质量.实验结果表明,EasiLQE既能实时准确地感知突发性链路在短时间内的持续变化,又能平滑短暂地低幅度波动而保持良好的稳定性,同时维持较低的估计开销.
一种基于遗传算法的无线传感器网络LEACH路由协议的改进算法	针对LEACH协议存在的簇首数目与最优簇数目不一致,随机选择簇首,未考虑节点剩余能量、节点位置和节点密集度等问题,提出了一种基于遗传算法的新型路由算法LEACH-GEC,算法首先利用最优簇数目与遗传算法的结合对网络节点进行分簇,然后利用节点剩余能量、距簇内质心的距离、节点覆盖度和共享密钥数目等约束条件来选择簇首.仿真表明:改进后的路由算法较LEACH协议分簇更均匀,簇首选取更合理,有效延长了网络寿命,同时还可以确保簇内通信的安全性.
基于蚁群优化的多媒体传感器网络实时视频流分发策略	视频流传输是无线多媒体传感器网络的研究热点.本文提出一种基于蚁群优化的实时视频流分发策略AVSD(ACO based video streaming dissemination),分路由建立,节点内部视频数据分发两个阶段.在现有视频编码技术基础上,利用蚁群优化寻找具有不同QoS保障的路径,进行区分优先级的数据分发.仿真结果表明,AVSD策略可有效降低端到端时延,合理利用全网资源,提高网络性能并能够为无线多媒体传感器网络提供较好的视频传输性能.
面向无线多媒体传感器网络的移动Sink路径规划	对无线多媒体传感器网络中的数据采集问题进行了研究.现有的数据采集方式多采用静态Sink的方式,容易导致热区问题,并且受到网络连通性的限制,通信开销也较大.移动Sink可以部分避免这些问题.但是如果Sink的路径规划不合理,反而会加剧上述问题.对此进行了研究,并提出了一种移动Sink数据采集协议DCPD.DCPD首先根据节点的分布选取一批采集点,并使用量子遗传算法计算出经过这些点的最短回路,Sink即以此作为运动路线,沿着它进行数据采集.理论分析和仿真实验表明,DCPD不仅工作效率更高,采集的数据量也更多.
容迟网络场景监测自适应路由研究	在容迟网络中,由于节点分别相对稀疏,节点的移动性较强,造成链路时断时续,不存在端到端的路径,因此节点的移动性对路由性能有很大影响.不同的运动模型链路连通规律是不同的,设计针对性的路由算法,充分利用节点运动规律对提高路由整体性能有极大帮助.然而节点的运动模型不是一成不变的,监测运动模型变化并且切换路由策略是提高复杂运动中节点间数据收发的成功率的基础.设计监测节点运动环境变化算法,建立自适应路由模型,很好地解决了路由算法随节点运动状态改变的问题.通过仿真实验可以看出,算法可以准确监测运动模型变化,及时调整路由策略.
无线传感网中基于优选转发的多跳可靠传输方案	针对无线传感器网络中通信链路不可靠问题,提出了一种基于优选转发的多跳可靠传输方案.该方案首先根据当前发送节点的位置、信噪比、包长度以及目标节点的方向等以总跳数最小为目标计算一个理想点坐标,并以理想点为圆心确定转发区域,然后通过选择成功接收到发送节点数据包且距离目标节点的距离最小的转发区域内的节点承担转发任务.分析和仿真表明,较之已有的工作,方案能有效提高了多跳可靠性,同时能有效地避免广播风暴节省通信开销.
